Date,Location,service_zone,weekday,time_bucket,time_bucket_label,rain_probability,rain_risk_level,base_demand_index,demand_index_with_rain,target_zone_demand_with_rain,trip_distance_km,trip_duration_min,pickup_distance_km,relocation_distance_km,current_request_fare,future_request_fare,score_wait,no_rain_score_wait,score_accept,no_rain_score_accept,score_relocate,no_rain_score_relocate,action_with_rain_signal,action_without_rain_signal,action_changed_by_rain_signal,expected_reward_with_rain_policy,expected_reward_no_rain_policy_under_rain,rain_policy_reward_gain
2014-09-05,Sale,36,4,0,night,0.0253,low,0.3572,0.3604,0.6047,9.6273,26.3783,1.4376,1.592,28.2757,30.5401,8.5355,8.4854,18.3528,18.3555,14.054,12.8116,accept,accept,False,18.3528,18.3528,0.0
2017-05-14,Portland,34,6,2,afternoon,0.1546,low,0.3815,0.4125,0.673,0.8357,4.0,2.7784,0.9009,7.0082,5.6432,-0.7194,-0.8081,4.6903,4.7219,2.1458,1.7672,accept,accept,False,4.6903,4.6903,0.0
2015-04-30,Cobar,11,3,2,afternoon,0.4702,moderate,0.5615,0.6861,0.9478,2.8488,12.0197,1.9336,1.3358,13.0942,12.5782,3.8279,3.0334,8.6816,8.745,7.6208,6.0583,accept,accept,False,8.6816,8.6816,0.0
2016-08-26,MountGambier,23,4,1,morning,0.8306,very_high,0.4837,0.7375,0.9863,5.6305,17.3848,0.115,0.5,19.1027,20.9194,8.9011,6.2099,13.2127,13.219,15.0971,11.0344,relocate,accept,True,15.0971,13.2127,1.8844
2011-06-27,MountGambier,23,0,0,night,0.1513,low,0.2656,0.2958,0.4486,1.6352,6.5249,0.3654,1.0835,9.148,10.7588,0.7113,0.5466,7.0027,7.0068,3.3515,3.3319,accept,accept,False,7.0027,7.0027,0.0
2012-05-01,Tuggeranong,41,1,1,morning,0.2518,low,0.5984,0.6555,1.0427,6.7016,20.5372,0.4037,1.5322,21.8728,25.8151,10.6132,9.866,14.7811,14.7885,18.4766,14.3687,relocate,accept,True,18.4766,14.7811,3.6955
2014-08-07,Williamtown,46,3,2,afternoon,0.5696,moderate,0.4147,0.573,0.884,8.0117,19.3924,1.8219,1.8036,23.1606,18.6008,6.0311,4.5376,15.152,15.2232,10.7479,7.5083,accept,accept,False,15.152,15.152,0.0
2016-07-20,Williamtown,46,2,1,morning,0.9894,very_high,0.3677,0.6834,0.9058,0.8,7.5981,2.8714,3.6279,8.4712,6.9323,0.7538,-0.356,5.4096,5.5919,0.7703,-0.7245,accept,accept,False,5.4096,5.4096,0.0
2012-05-30,SalmonGums,37,2,0,night,0.0819,low,0.4592,0.4732,0.6827,9.8341,30.8296,0.2462,4.536,30.4245,34.3073,11.9213,11.6776,20.0249,20.0264,14.3059,13.4076,accept,accept,False,20.0249,20.0249,0.0
2016-01-10,Williamtown,46,6,3,evening,0.3226,low,0.5295,0.6074,0.888,5.4039,15.3283,1.781,2.0853,17.9332,16.6416,5.3695,4.713,11.8499,11.8909,9.1254,8.9405,accept,accept,False,11.8499,11.8499,0.0
2012-04-30,Sale,36,0,3,evening,0.3004,low,0.6205,0.6916,0.9514,2.5977,9.2176,0.873,0.7167,11.5783,13.5952,4.4183,3.9277,8.2771,8.2959,9.0846,9.1586,relocate,relocate,False,9.0846,9.0846,0.0
2013-11-23,MelbourneAirport,20,5,1,morning,0.8841,very_high,0.5759,0.8502,1.028,1.0983,5.2077,0.8513,0.7099,7.87,6.2604,0.9193,0.0486,6.0096,6.0587,4.0442,3.0188,accept,accept,False,6.0096,6.0096,0.0
2013-01-18,AliceSprings,4,4,3,evening,0.8721,very_high,0.5132,0.7829,0.8652,7.2939,10.7582,0.5511,1.1001,18.5652,19.0337,8.2668,5.6641,13.1187,13.1501,11.6218,11.4847,accept,accept,False,13.1187,13.1187,0.0
2011-06-21,WaggaWagga,43,1,0,night,0.8662,very_high,0.4437,0.7111,0.9308,1.413,4.5707,0.7518,0.948,8.0272,8.3071,1.6148,0.4886,6.2039,6.2465,4.8738,3.3379,accept,accept,False,6.2039,6.2039,0.0
2011-09-23,Townsville,40,4,3,evening,0.0396,low,0.6586,0.6643,1.0298,5.3972,14.8999,0.9862,2.1197,17.7442,19.7328,7.4937,7.437,12.0832,12.0861,12.9026,12.5318,relocate,relocate,False,12.9026,12.9026,0.0
2013-09-06,Wollongong,48,4,3,evening,0.3483,low,0.5726,0.6582,0.8326,1.4659,5.8182,0.5618,0.7526,8.6226,7.6338,1.036,0.7046,6.6073,6.6213,4.1608,4.5284,accept,accept,False,6.6073,6.6073,0.0
2016-02-13,Mildura,21,5,0,night,0.0114,low,0.4855,0.4867,0.749,3.8503,14.7158,1.142,4.6121,15.5785,11.6057,2.1271,2.1201,10.5386,10.5396,1.839,1.2557,accept,accept,False,10.5386,10.5386,0.0
2011-06-30,MelbourneAirport,20,3,3,evening,0.0656,low,0.6328,0.6434,0.9371,7.0836,18.8376,0.7459,3.2404,21.6746,23.0985,9.0387,8.9144,14.6187,14.6224,12.959,13.4551,accept,accept,False,14.6187,14.6187,0.0
2010-09-29,Williamtown,46,2,3,evening,0.3535,moderate,0.4426,0.5298,0.7924,2.6248,10.2697,0.7125,3.7195,12.0567,13.491,3.2548,2.6582,8.6011,8.619,4.3378,4.2583,accept,accept,False,8.6011,8.6011,0.0
2009-04-04,GoldCoast,15,5,3,evening,0.9639,very_high,0.5657,0.8713,1.1014,9.7915,30.1526,1.5345,1.0576,30.0827,35.832,19.8164,14.264,19.2952,19.3905,28.1138,23.8931,relocate,relocate,False,28.1138,28.1138,0.0
2010-05-07,Cobar,11,4,3,evening,0.0524,low,0.7157,0.7237,0.9137,5.7184,16.2933,1.0641,0.7523,18.7631,18.5045,7.3978,7.3226,12.6558,12.6599,12.1962,13.7775,accept,relocate,True,12.6558,12.1962,0.4596
2012-07-08,AliceSprings,4,6,2,afternoon,0.0112,low,0.3869,0.388,0.6234,1.6399,8.113,0.1002,1.0068,9.8213,11.3568,1.4488,1.4421,7.4678,7.4679,4.8874,4.5005,accept,accept,False,7.4678,7.4678,0.0
2012-11-20,Adelaide,1,1,0,night,0.2959,low,0.3812,0.4511,0.649,1.1829,7.7719,1.2404,1.9059,9.061,10.0837,1.2723,0.9153,6.4889,6.5153,3.3558,2.8229,accept,accept,False,6.4889,6.4889,0.0
2015-10-13,Williamtown,46,1,3,evening,0.633,high,0.5137,0.6943,0.9437,2.0464,10.7897,1.1233,1.7549,11.4943,14.234,4.7864,3.4826,8.0051,8.0533,8.3149,7.5433,relocate,accept,True,8.3149,8.0051,0.3098
2011-12-14,Bendigo,7,2,2,afternoon,0.0104,low,0.5792,0.5803,0.7343,3.7185,10.992,1.8688,4.299,13.8366,14.2751,3.9833,3.9756,9.2915,9.293,3.6818,3.8958,accept,accept,False,9.2915,9.2915,0.0
2016-08-05,Sydney,38,4,2,afternoon,0.9367,very_high,0.421,0.7159,0.8879,10.3877,25.6707,1.2158,4.8388,29.0052,22.639,9.6314,6.2469,18.9975,19.0712,10.1592,6.2495,accept,accept,False,18.9975,18.9975,0.0
2014-03-14,Penrith,31,4,1,morning,0.1639,low,0.6551,0.6885,1.019,11.6522,20.132,0.6375,1.9837,28.3859,29.2332,12.9044,12.4097,19.1978,19.2055,20.225,16.9889,relocate,accept,True,20.225,19.1978,1.0272
2013-09-26,Cobar,11,3,2,afternoon,0.0051,low,0.5997,0.6001,0.8606,2.5469,7.1362,0.4601,0.5059,10.6354,11.202,2.5926,2.5902,7.9453,7.9455,6.9683,6.4225,accept,accept,False,7.9453,7.9453,0.0
2009-10-29,Williamtown,46,3,0,night,0.2326,low,0.2115,0.2632,0.4477,2.4844,10.7996,0.1452,1.4076,12.0897,13.513,1.4385,1.0843,8.8254,8.8278,4.1497,3.6928,accept,accept,False,8.8254,8.8254,0.0
2010-05-31,MountGinini,24,0,3,evening,0.4589,moderate,0.6043,0.7252,1.1507,6.3701,10.2295,0.8861,8.7269,17.096,13.8494,4.7925,3.9438,12.0025,12.0309,1.8506,0.1952,accept,accept,False,12.0025,12.0025,0.0
2010-08-29,Adelaide,1,6,0,night,0.1304,low,0.2803,0.3054,0.4547,6.3355,20.2575,0.3996,0.5349,21.261,21.1163,4.3869,4.1185,14.3808,14.3846,8.4476,8.518,accept,accept,False,14.3808,14.3808,0.0
2009-01-22,Mildura,21,3,3,evening,0.4556,moderate,0.7634,0.8832,1.1941,8.8061,23.5387,2.2393,2.1831,25.9746,30.3958,16.5375,14.6915,16.6277,16.699,23.1606,22.3764,relocate,relocate,False,23.1606,23.1606,0.0
2012-07-14,WaggaWagga,43,5,3,evening,0.8127,very_high,0.6735,0.9204,1.1566,8.9579,21.8932,0.9717,1.0014,25.4882,26.1098,14.2755,11.0067,16.9392,16.9913,20.8784,18.8448,relocate,relocate,False,20.8784,20.8784,0.0
2014-03-16,BadgerysCreek,5,6,2,afternoon,0.6136,high,0.4431,0.6169,0.9253,1.9293,5.6745,0.3229,6.2154,9.1878,9.134,1.638,0.8331,7.107,7.1205,-0.4932,-2.1549,accept,accept,False,7.107,7.107,0.0
2010-07-27,Williamtown,46,1,2,afternoon,0.8509,very_high,0.326,0.5875,0.7679,0.9687,9.4874,0.1153,2.328,9.4924,12.5865,3.2034,1.5346,7.1397,7.1461,5.1468,3.1622,accept,accept,False,7.1397,7.1397,0.0
2014-08-26,Perth,32,1,1,morning,0.0474,low,0.7396,0.7466,1.055,5.7753,20.722,0.1506,1.01,20.6998,18.2055,7.4417,7.3763,14.0666,14.0671,13.2444,11.7596,accept,accept,False,14.0666,14.0666,0.0
2016-05-21,Witchcliffe,47,5,3,evening,0.9978,very_high,0.5623,0.8814,1.1073,4.4894,12.4095,1.3018,1.244,15.4727,18.9536,9.166,6.0992,10.5585,10.6417,14.1682,11.8291,relocate,relocate,False,14.1682,14.1682,0.0
2009-04-18,Walpole,44,5,3,evening,0.3528,moderate,0.7656,0.8526,1.0637,0.8,6.2839,2.3818,0.5,7.9192,9.4491,2.9273,2.5105,5.3261,5.3858,6.9508,7.1572,relocate,relocate,False,6.9508,6.9508,0.0
2013-10-10,Nhil,26,3,1,morning,0.3109,low,0.5969,0.6712,0.875,0.9457,4.6711,1.3565,2.159,7.4385,7.4848,1.0065,0.7246,5.5374,5.5676,2.6712,2.2294,accept,accept,False,5.5374,5.5374,0.0
2017-02-12,Portland,34,6,0,night,0.712,high,0.3578,0.5671,0.6989,5.5875,15.3157,0.8468,2.2077,18.1757,18.8131,6.0774,4.0811,12.4102,12.4506,8.3429,6.5182,accept,accept,False,12.4102,12.4102,0.0
2015-09-11,MelbourneAirport,20,4,1,morning,0.0348,low,0.6863,0.6911,1.0212,3.4814,10.5353,3.1594,0.5275,13.3247,13.7848,4.5183,4.4846,8.4285,8.4367,10.0146,8.7293,relocate,relocate,False,10.0146,10.0146,0.0
2010-04-07,PerthAirport,33,2,2,afternoon,0.0437,low,0.5177,0.5241,0.7737,5.6743,14.8016,1.511,2.7463,18.077,19.2934,5.8887,5.8262,12.0989,12.1038,8.8818,7.9992,accept,accept,False,12.0989,12.0989,0.0
2012-06-29,Darwin,14,4,3,evening,0.003,low,0.5019,0.5021,0.7849,1.5433,11.9313,1.0485,4.7949,11.2946,10.7391,1.8278,1.8266,7.8198,7.82,1.3405,1.7086,accept,accept,False,7.8198,7.8198,0.0
2009-08-29,MountGinini,24,5,3,evening,0.9291,very_high,0.4584,0.7503,1.0381,5.9553,16.1934,0.7056,0.6454,19.0409,18.5797,7.6904,4.9408,13.0046,13.0471,13.7604,11.0794,relocate,accept,True,13.7604,13.0046,0.7558
2013-03-24,Hobart,16,6,1,morning,0.5371,moderate,0.5841,0.7312,0.8455,4.8853,13.6287,2.5461,2.7023,16.5192,16.2997,6.2209,5.005,10.6723,10.7665,7.7787,6.9791,accept,accept,False,10.6723,10.6723,0.0
2017-05-16,Bendigo,7,1,3,evening,0.321,low,0.6538,0.7312,0.9308,6.253,10.1176,0.6941,2.751,16.891,16.7475,6.474,5.8175,11.9496,11.9656,8.8812,9.5163,accept,accept,False,11.9496,11.9496,0.0
2009-06-29,MountGinini,24,0,1,morning,0.6666,high,0.382,0.5747,0.643,2.6917,9.8254,0.4358,1.9919,11.9604,11.8813,2.7788,1.6178,8.6818,8.7014,4.1963,3.617,accept,accept,False,8.6818,8.6818,0.0
2015-12-27,Katherine,17,6,3,evening,0.8512,very_high,0.6073,0.8689,1.1578,2.2543,8.1021,0.8966,2.0921,10.6463,7.4937,1.7624,0.7685,7.7024,7.7525,3.9611,3.0788,accept,accept,False,7.7024,7.7024,0.0
2010-10-25,Tuggeranong,41,0,1,morning,0.1104,low,0.5258,0.5461,0.8102,1.0966,7.6661,0.9283,1.2057,8.9002,9.3866,1.4293,1.3324,6.5165,6.5241,4.6743,4.0841,accept,accept,False,6.5165,6.5165,0.0
2017-04-22,Wollongong,48,5,2,afternoon,0.174,low,0.4248,0.4608,0.7482,3.0503,6.2873,1.6459,0.5,10.9586,10.5299,1.5133,1.3213,7.7287,7.7497,5.8104,4.9012,accept,accept,False,7.7287,7.7287,0.0
2011-08-15,Adelaide,1,0,3,evening,0.8393,very_high,0.3943,0.6513,0.8628,7.7897,23.167,0.4378,2.2892,24.4462,18.5786,6.7579,4.3366,16.3572,16.3814,9.949,8.512,accept,accept,False,16.3572,16.3572,0.0
2014-04-11,Wollongong,48,4,1,morning,0.9166,very_high,0.5471,0.8341,1.0804,9.216,25.4751,0.5256,3.2061,27.3411,26.9991,13.6827,9.7543,18.1546,18.1859,18.1306,12.3895,accept,accept,False,18.1546,18.1546,0.0
2013-12-03,CoffsHarbour,12,1,3,evening,0.1489,low,0.5163,0.5459,0.8285,1.4243,6.9463,0.4866,0.7988,9.0402,8.8852,1.1917,1.0584,6.8484,6.8537,4.9079,5.0566,accept,accept,False,6.8484,6.8484,0.0
2012-06-01,Cobar,11,4,3,evening,0.6417,high,0.8581,1.0419,1.3099,3.7164,10.4535,0.8295,1.0194,13.6076,16.7549,9.1174,7.5563,9.6076,9.6437,12.9737,12.5415,relocate,relocate,False,12.9737,12.9737,0.0
2012-04-25,Launceston,18,2,0,night,0.2471,low,0.4893,0.545,0.758,10.4874,27.0775,0.3104,0.9183,29.7306,28.5151,10.4399,9.6339,19.78,19.7855,16.3919,14.8694,accept,accept,False,19.78,19.78,0.0
2008-09-08,Darwin,14,0,0,night,0.3376,low,0.313,0.3954,0.6052,11.4014,28.6459,2.1764,2.4125,31.6232,36.0558,11.2584,9.7531,20.1913,20.2437,16.0024,13.5677,accept,accept,False,20.1913,20.1913,0.0
2015-12-06,Richmond,35,6,2,afternoon,0.0145,low,0.4271,0.4287,0.7659,2.956,13.6441,0.1517,2.173,13.9211,17.3655,4.1606,4.1464,9.8871,9.8872,8.2489,6.5891,accept,accept,False,9.8871,9.8871,0.0
2011-12-27,Albury,3,1,1,morning,0.4631,moderate,0.4065,0.5288,0.6726,8.2428,21.9026,2.5666,0.8455,24.5269,23.1973,7.7426,6.3048,15.6064,15.6894,12.0327,10.8303,accept,accept,False,15.6064,15.6064,0.0
2011-02-05,NorfolkIsland,28,5,0,night,0.1478,low,0.3557,0.385,0.5848,7.3446,21.3288,1.5202,1.7198,23.0734,23.8319,6.2987,5.9445,15.0844,15.1009,10.143,9.4385,accept,accept,False,15.0844,15.0844,0.0
2013-03-06,Canberra,10,2,2,afternoon,0.087,low,0.598,0.6131,0.8591,6.9524,17.3746,0.3634,1.764,20.8831,27.1334,10.7254,10.5173,14.3355,14.3379,16.2485,14.9229,relocate,relocate,False,16.2485,16.2485,0.0
2011-07-08,Portland,34,4,3,evening,0.8886,very_high,0.3641,0.6402,0.8543,0.8144,6.0582,0.8048,2.3189,7.8439,8.427,1.3785,0.1989,5.9522,5.9988,3.0284,2.2666,accept,accept,False,5.9522,5.9522,0.0
2009-03-29,Perth,32,6,1,morning,0.0439,low,0.6632,0.6696,0.9181,2.4268,11.3369,0.4195,1.3155,12.2377,13.4133,4.1692,4.1255,8.7749,8.7762,8.0096,7.4043,accept,accept,False,8.7749,8.7749,0.0
2016-07-29,GoldCoast,15,4,1,morning,0.0612,low,0.4542,0.4639,0.7038,3.4256,14.3724,1.5164,3.8398,14.861,14.5476,3.2586,3.1867,9.9109,9.9178,4.0937,3.4844,accept,accept,False,9.9109,9.9109,0.0
2017-03-12,Dartmoor,13,6,3,evening,0.6903,high,0.5247,0.726,1.0553,3.3525,12.3494,2.47,2.3412,13.9127,15.903,5.9549,4.3315,8.9973,9.112,9.9302,8.105,relocate,accept,True,9.9302,8.9973,0.9329
2011-10-15,Bendigo,7,5,2,afternoon,0.1599,low,0.4383,0.4707,0.6968,3.6871,10.2916,5.1439,3.7942,13.5,13.9597,3.0536,2.8245,7.7327,7.7931,3.7466,3.0871,accept,accept,False,7.7327,7.7327,0.0
2013-05-25,Tuggeranong,41,5,3,evening,0.0381,low,0.6941,0.6994,1.1407,12.2003,43.9923,1.2313,2.2981,39.1472,29.9548,13.4636,13.3819,24.7074,24.711,22.6199,20.6975,accept,accept,False,24.7074,24.7074,0.0
2010-01-06,Newcastle,25,2,1,morning,0.3945,moderate,0.4916,0.5916,0.8715,3.0343,16.0479,0.1676,2.446,15.0365,14.8367,4.3434,3.5908,10.4821,10.4868,7.3282,5.542,accept,accept,False,10.4821,10.4821,0.0
2014-09-04,Perth,32,3,3,evening,0.5464,moderate,0.8026,0.953,1.1902,5.0445,15.5805,0.3634,0.5,17.5539,15.1407,7.2676,6.1136,12.1665,12.1801,12.1978,11.8072,relocate,accept,True,12.1978,12.1665,0.0313
2010-07-27,Hobart,16,1,2,afternoon,0.1352,low,0.4534,0.4796,0.7446,4.9206,11.0525,1.2052,2.1705,15.4849,16.365,4.1708,3.9531,10.7015,10.7136,7.4261,6.3306,accept,accept,False,10.7015,10.7015,0.0
2009-03-28,Mildura,21,5,0,night,0.0007,low,0.4673,0.4673,0.6827,3.7211,13.272,0.7196,1.6888,14.7977,13.3546,2.7682,2.768,10.2782,10.2783,5.6549,5.3704,accept,accept,False,10.2782,10.2782,0.0
2010-10-05,MountGinini,24,1,3,evening,0.315,low,0.5038,0.5793,0.9378,1.5076,5.5405,1.5486,4.0671,8.5622,9.5188,1.6519,1.2875,6.1705,6.2054,2.2699,1.7313,accept,accept,False,6.1705,6.1705,0.0
2012-03-30,Mildura,21,4,2,afternoon,0.044,low,0.4973,0.5038,0.6693,4.0924,15.0097,1.0711,3.681,16.0288,16.7776,4.5571,4.5022,10.8582,10.8617,5.2148,5.2956,accept,accept,False,10.8582,10.8582,0.0
2011-09-28,Cairns,9,2,0,night,0.1715,low,0.5128,0.5481,0.6425,0.8,4.1338,0.3743,4.3577,7.0162,5.9834,-0.1706,-0.2777,5.6962,5.7009,-1.664,-1.4828,accept,accept,False,5.6962,5.6962,0.0
2012-09-20,Williamtown,46,3,0,night,0.3749,moderate,0.3488,0.4427,0.6504,5.3978,16.3835,0.6676,1.0405,18.368,17.7457,4.443,3.5985,12.5439,12.5616,8.5245,7.225,accept,accept,False,12.5439,12.5439,0.0
2014-12-14,Albury,3,6,3,evening,0.1635,low,0.6918,0.725,1.0645,0.8,7.2801,1.5632,1.7857,8.3376,9.4472,2.3149,2.1555,5.8891,5.9078,5.5068,5.3205,accept,accept,False,5.8891,5.8891,0.0
2010-11-20,Townsville,40,5,0,night,0.9131,very_high,0.4011,0.6867,0.8252,5.0686,16.8988,1.293,4.6386,18.1401,21.9894,8.944,5.7595,12.0885,12.1651,9.1073,5.8757,accept,accept,False,12.0885,12.0885,0.0
2010-07-25,Tuggeranong,41,6,1,morning,0.1494,low,0.5993,0.6291,0.9372,2.3246,12.1094,1.5176,1.0176,12.4241,11.2393,2.7763,2.6069,8.3885,8.4052,6.9357,5.8675,accept,accept,False,8.3885,8.3885,0.0
2016-04-22,MountGambier,23,4,0,night,0.05,low,0.2539,0.2614,0.5012,1.6992,5.1162,0.226,4.0855,8.6427,7.5657,-0.5219,-0.5509,6.8109,6.8118,-1.144,-1.4508,accept,accept,False,6.8109,6.8109,0.0
2016-08-19,Bendigo,7,4,1,morning,0.9941,very_high,0.6031,0.9208,1.0056,6.4364,24.6961,0.458,3.7852,23.2615,30.9994,17.5164,12.5241,15.4266,15.4558,19.3051,15.1531,relocate,accept,True,19.3051,15.4266,3.8785
2010-01-10,BadgerysCreek,5,6,1,morning,0.2309,low,0.5633,0.6145,0.8938,2.7692,9.7111,2.027,1.741,12.0171,12.4802,3.322,2.9979,8.0604,8.0944,6.6873,5.5569,accept,accept,False,8.0604,8.0604,0.0
2010-10-11,Bendigo,7,0,2,afternoon,0.1283,low,0.4998,0.5244,0.8356,3.9407,9.4667,0.2395,5.4336,13.496,14.221,3.5539,3.3767,9.847,9.8492,3.2393,1.9059,accept,accept,False,9.847,9.847,0.0
2016-09-04,Witchcliffe,47,6,1,morning,0.6758,high,0.5556,0.7517,0.9789,0.8444,8.8382,1.5847,3.8966,9.0519,8.4101,1.845,1.0089,6.2641,6.3363,1.8724,0.6406,accept,accept,False,6.2641,6.2641,0.0
2012-01-28,Bendigo,7,5,0,night,0.4531,moderate,0.4014,0.5203,0.6201,9.6586,25.3584,0.2219,0.5987,27.8897,29.9056,10.7211,8.9174,18.6682,18.6752,15.1195,14.4223,accept,accept,False,18.6682,18.6682,0.0
2016-02-06,NorahHead,27,5,2,afternoon,0.604,high,0.5122,0.6826,0.8513,4.2238,12.5154,0.9966,4.8862,15.1587,19.6648,7.6397,5.941,10.463,10.5041,7.6232,5.739,accept,accept,False,10.463,10.463,0.0
2012-08-03,Cairns,9,4,1,morning,0.0217,low,0.6727,0.6754,0.9816,4.2163,10.0222,0.55,1.7445,14.1013,15.2034,5.1706,5.15,10.095,10.0959,9.3742,8.1945,accept,accept,False,10.095,10.095,0.0
2016-04-01,GoldCoast,15,4,2,afternoon,0.2678,low,0.4273,0.4889,0.8194,5.4789,15.5521,0.3753,2.4094,18.1284,21.7494,6.6324,5.9527,12.5592,12.5665,11.3832,8.6064,accept,accept,False,12.5592,12.5592,0.0
2015-12-13,Ballarat,6,6,0,night,0.0993,low,0.3945,0.4124,0.5014,0.8,10.7107,0.975,2.4183,9.7785,10.2121,1.1263,1.0339,6.8909,6.898,1.9415,2.391,accept,accept,False,6.8909,6.8909,0.0
2012-06-25,Perth,32,0,0,night,0.7092,high,0.659,0.8672,1.0377,10.2874,25.8108,2.1176,2.8483,28.9286,25.6344,13.2701,10.5635,18.5563,18.657,16.7756,13.71,accept,accept,False,18.5563,18.5563,0.0
2016-01-16,Albany,2,5,1,morning,0.4695,moderate,0.4164,0.5407,0.7255,2.9494,7.9717,0.4789,4.706,11.5298,10.8093,2.0713,1.3897,8.4956,8.5112,1.0976,0.2576,accept,accept,False,8.4956,8.4956,0.0
2012-01-08,Portland,34,6,2,afternoon,0.8888,very_high,0.3709,0.647,0.8295,9.8963,32.5227,0.116,2.386,31.2196,27.2338,11.2447,7.4315,20.5099,20.5166,15.1293,10.562,accept,accept,False,20.5099,20.5099,0.0
2010-04-14,Perth,32,2,1,morning,0.9678,very_high,0.6204,0.9275,1.1403,2.8698,9.5059,0.8656,1.6528,12.0667,12.9436,5.6109,3.5952,8.5967,8.6506,9.0289,6.3802,relocate,accept,True,9.0289,8.5967,0.4323
2015-11-10,Nhil,26,1,3,evening,0.0614,low,0.6757,0.6855,0.9658,2.3809,7.1587,0.3584,0.822,10.4209,12.7508,3.918,3.8548,7.8386,7.8403,8.4624,8.8455,relocate,relocate,False,8.4624,8.4624,0.0
2011-01-10,Ballarat,6,0,1,morning,0.9633,very_high,0.6186,0.924,1.1401,5.2245,18.9441,1.8094,1.2566,19.2096,20.4419,10.5626,7.3975,12.4665,12.5788,15.7796,11.5778,relocate,accept,True,15.7796,12.4665,3.3131
2010-10-12,Cairns,9,1,2,afternoon,0.5236,moderate,0.5123,0.6548,0.9212,13.7679,46.1161,0.5979,3.7175,42.1554,41.8954,19.0788,16.0513,26.8985,26.9202,25.536,19.7621,accept,accept,False,26.8985,26.8985,0.0
2014-04-28,Portland,34,0,2,afternoon,0.8352,very_high,0.3838,0.6393,0.7887,8.2372,18.1422,0.5259,4.2706,22.94,21.1405,7.9741,5.2356,15.631,15.6599,8.5039,5.6408,accept,accept,False,15.631,15.631,0.0
2013-08-29,GoldCoast,15,3,0,night,0.145,low,0.3789,0.4075,0.5313,5.6281,17.8018,0.6174,1.376,19.2746,21.0733,5.463,5.1571,13.0912,13.0978,8.4538,8.8033,accept,accept,False,13.0912,13.0912,0.0
2013-01-01,Townsville,40,1,2,afternoon,0.6065,high,0.472,0.6433,0.9173,5.1676,12.2368,2.0821,3.2423,16.3157,13.9382,4.2637,3.0534,10.8235,10.9095,6.2056,3.9794,accept,accept,False,10.8235,10.8235,0.0
2015-12-19,NorfolkIsland,28,5,1,morning,0.1409,low,0.6109,0.6385,0.9565,4.0648,12.5503,1.1832,1.1702,14.9586,13.0123,3.7499,3.5676,10.2444,10.2567,8.1901,6.8927,accept,accept,False,10.2444,10.2444,0.0
2012-08-11,BadgerysCreek,5,5,1,morning,0.1246,low,0.5638,0.5875,0.8904,9.6102,22.095,0.311,0.5,26.4537,31.0838,12.3193,11.9459,17.8678,17.8706,20.9114,18.1666,relocate,relocate,False,20.9114,20.9114,0.0
2012-05-22,Dartmoor,13,1,0,night,0.9427,very_high,0.3263,0.6236,0.6992,6.5472,17.5933,0.2616,0.5122,20.4279,20.3939,7.4244,4.3511,14.0495,14.0655,11.1652,8.7969,accept,accept,False,14.0495,14.0495,0.0
2010-03-13,Wollongong,48,5,3,evening,0.7638,high,0.5661,0.7946,1.0818,1.0736,7.7093,2.668,3.9498,8.8873,8.8463,2.2887,1.2639,5.774,5.9094,2.685,1.7493,accept,accept,False,5.774,5.774,0.0
2015-06-20,Canberra,10,5,3,evening,0.0364,low,0.7445,0.7496,1.1671,1.7083,7.4066,0.4499,0.5,9.617,9.7578,2.611,2.5858,7.2292,7.2305,7.6611,7.3181,relocate,relocate,False,7.6611,7.6611,0.0
2011-05-18,Sale,36,2,0,night,0.0307,low,0.3522,0.3563,0.5577,5.7614,18.5375,1.9287,3.0515,19.7636,22.7061,5.5291,5.4818,12.8263,12.8307,7.7036,7.3547,accept,accept,False,12.8263,12.8263,0.0
2014-05-29,Dartmoor,13,3,2,afternoon,0.1485,low,0.3815,0.411,0.6477,1.4543,8.2943,0.731,2.2538,9.647,10.2724,1.1438,0.9902,7.0703,7.0782,3.0593,2.5262,accept,accept,False,7.0703,7.0703,0.0
2015-05-27,Canberra,10,2,3,evening,0.457,moderate,0.6801,0.8004,1.0008,4.2065,16.2225,0.4269,4.1152,16.6923,15.4994,6.3119,5.3671,11.5017,11.5154,7.1062,7.2864,accept,accept,False,11.5017,11.5017,0.0
2012-09-03,Witchcliffe,47,0,1,morning,0.9984,very_high,0.592,0.9114,1.0413,6.9164,16.8286,0.5008,2.0758,20.6051,19.2438,9.6447,6.5287,14.1242,14.1562,12.7054,9.5865,accept,accept,False,14.1242,14.1242,0.0
2013-05-04,CoffsHarbour,12,5,3,evening,0.1322,low,0.4306,0.4561,0.6828,5.2504,18.1492,0.7587,2.6445,18.9107,19.1137,5.1469,4.8997,12.757,12.7644,7.8387,8.849,accept,accept,False,12.757,12.757,0.0
2017-06-13,Perth,32,1,2,afternoon,0.5308,moderate,0.6037,0.7486,0.9537,1.2527,10.4456,0.1096,2.2127,10.2783,11.1554,3.4095,2.5895,7.6171,7.6211,5.6412,4.4993,accept,accept,False,7.6171,7.6171,0.0
2013-11-02,MelbourneAirport,20,5,3,evening,0.0796,low,0.6744,0.6879,0.9611,1.7938,6.0087,0.413,2.4303,9.1453,9.4624,2.1454,2.0805,7.0167,7.0191,4.2046,4.508,accept,accept,False,7.0167,7.0167,0.0
